"V2","V160A","V160B","V160C","V160D","V160E","V160F","V160G","V160H","V160I","V160J","V240","V242"
76,5,5,4,2,2,5,2,5,5,5,1,40
76,4,5,4,3,2,5,3,5,5,4,1,43
76,4,4,1,4,2,4,4,4,4,4,1,52
76,5,5,1,5,1,5,1,5,1,1,1,28
76,5,5,1,5,4,5,4,1,1,5,1,20
76,2,4,1,4,1,4,4,4,4,4,1,41
76,2,4,2,5,4,5,1,4,5,5,1,20
76,3,5,1,4,4,3,2,3,4,3,1,75
76,4,4,4,3,2,2,4,1,1,1,1,34
76,5,5,1,2,4,2,2,4,5,4,1,61
76,5,5,1,5,5,4,4,2,4,5,1,82
76,5,5,1,5,4,5,1,5,4,4,1,49
76,4,5,1,2,2,4,2,2,2,4,1,50
76,2,5,1,5,2,4,5,1,1,5,1,57
76,4,5,1,2,4,4,2,1,5,4,1,44
76,4,5,1,5,4,4,2,4,4,4,1,53
76,2,5,5,5,4,4,5,5,5,5,1,27
76,5,5,1,5,1,5,1,1,1,5,1,52
76,4,5,1,5,5,5,5,5,2,5,1,73
76,4,5,1,5,5,4,2,5,4,2,1,69
76,2,5,4,5,4,5,4,1,1,4,1,43
76,4,5,1,2,4,2,2,2,2,2,1,45
76,3,5,1,3,4,3,4,4,2,2,1,43
76,2,4,1,4,3,4,4,2,2,4,1,41
76,4,5,1,5,4,4,5,4,1,4,1,38
76,5,5,1,5,4,5,4,4,4,2,1,39
76,3,4,4,2,4,2,1,3,3,3,1,50
76,5,5,1,5,2,5,1,5,1,5,1,32
76,5,5,1,4,-1,4,4,4,4,4,1,49
76,2,2,3,5,4,4,4,1,2,5,1,27
76,5,5,1,5,3,5,2,1,3,5,1,54
76,5,5,3,5,4,5,1,1,2,5,1,53
76,5,5,1,5,5,5,1,1,1,5,1,72
76,5,5,1,5,4,5,3,1,3,4,1,60
76,5,5,1,2,2,5,5,1,5,5,1,50
76,5,5,1,5,5,5,1,1,4,5,1,63
76,4,5,2,2,1,4,2,1,2,5,1,50
76,4,5,1,4,2,4,4,5,4,5,1,45
76,2,5,4,2,3,2,1,2,1,3,1,18
76,5,5,1,4,2,4,2,4,2,4,1,53
76,2,4,1,2,3,4,3,4,5,2,1,44
76,4,5,1,5,4,4,5,5,1,4,1,54
76,5,5,1,5,2,5,1,4,4,5,1,36
76,5,5,1,5,4,4,4,2,2,4,1,66
76,3,5,1,5,3,5,1,4,1,4,1,27
76,5,5,5,5,4,4,2,1,2,1,1,43
76,5,5,1,5,5,4,4,4,2,2,1,56
76,5,5,1,5,5,5,5,4,1,4,1,43
76,2,5,1,5,4,5,5,4,4,4,1,61
76,4,5,1,5,5,5,4,1,1,2,1,68
76,2,5,1,5,5,2,5,1,5,5,1,46
76,5,5,1,3,3,5,1,1,1,5,1,47
76,5,5,2,5,5,2,5,5,5,3,1,83
76,5,5,5,4,1,2,4,5,1,4,1,30
76,1,4,5,4,1,5,5,5,5,5,1,19
76,4,5,5,1,1,3,3,5,5,5,1,23
76,2,5,4,2,4,5,4,5,4,4,1,22
76,5,5,5,2,2,2,2,2,5,5,1,41
76,2,5,3,4,4,4,1,1,4,4,1,18
76,2,5,1,4,3,5,4,4,2,4,1,67
76,5,5,1,5,1,5,4,5,1,4,1,51
76,1,5,1,1,1,5,5,5,5,5,1,63
76,4,5,4,5,1,5,2,2,1,5,1,24
76,1,5,1,2,2,5,4,5,2,5,1,51
76,4,4,4,4,3,4,4,5,3,4,1,31
76,4,5,1,4,3,5,2,5,2,4,1,50
76,5,5,1,5,4,5,3,5,2,5,1,45
76,5,5,2,5,3,5,2,4,2,5,1,42
76,5,5,2,5,2,4,2,3,2,4,1,22
76,5,5,1,5,4,-1,3,5,2,5,1,35
76,5,5,3,5,4,5,3,4,3,5,1,33
76,4,5,1,5,2,4,3,5,3,4,1,53
76,5,5,1,5,2,5,3,4,1,5,1,67
76,5,5,2,3,4,4,3,3,3,4,1,55
76,5,5,2,2,2,4,4,5,3,4,1,69
76,3,3,3,3,1,3,4,4,4,4,1,69
76,4,5,5,5,5,4,2,4,4,5,1,39
76,5,5,1,5,5,4,1,1,5,3,1,52
76,4,5,1,3,5,2,2,5,3,5,1,54
76,3,5,5,4,4,5,4,3,4,2,1,77
76,4,5,3,4,1,5,4,5,3,5,1,26
76,5,5,5,5,4,4,5,5,4,5,1,37
76,3,1,2,5,5,5,2,1,4,5,1,45
76,5,2,3,1,4,5,1,5,5,5,1,46
76,3,5,1,4,2,4,2,3,2,4,1,25
76,2,5,1,5,4,4,2,4,2,4,1,21
76,4,5,1,4,4,4,1,4,1,4,1,23
76,5,5,1,1,5,5,5,5,5,5,1,44
76,2,4,1,5,2,5,2,5,1,5,1,29
76,1,4,1,5,2,5,1,4,1,4,1,21
76,4,4,1,4,3,4,1,3,1,1,1,41
76,4,5,1,4,5,4,2,2,3,3,1,59
76,4,4,1,4,4,5,4,4,3,3,1,54
76,4,5,1,5,4,4,1,5,1,4,1,61
76,5,5,1,5,4,5,3,5,1,5,1,46
76,5,5,4,5,2,5,1,5,2,5,1,55
76,1,5,1,5,2,5,4,4,1,5,1,54
76,5,5,1,5,5,5,1,1,1,5,1,43
76,4,4,5,5,5,4,5,4,2,2,1,28
76,5,5,4,4,4,4,4,5,3,3,1,36
76,1,5,4,3,4,4,3,4,4,4,1,26
76,4,4,3,3,5,4,2,2,3,2,1,18
76,2,4,4,4,3,4,3,3,3,4,1,21
76,2,4,3,4,1,5,2,4,3,4,1,20
76,2,4,4,4,4,4,3,4,4,2,1,22
76,2,3,4,4,3,4,4,4,4,4,1,21
76,2,4,3,3,4,4,3,4,3,3,1,21
76,4,5,3,2,2,4,3,1,5,4,1,21
76,2,5,4,4,2,5,2,2,2,5,1,25
76,1,4,4,4,4,3,1,1,3,5,1,33
76,1,5,4,5,4,5,4,3,1,5,1,19
76,4,5,4,4,4,5,2,2,2,4,1,77
76,5,5,1,5,1,5,5,5,3,1,1,40
76,2,4,3,5,4,4,2,2,1,4,1,64
76,2,5,1,2,4,4,4,1,5,2,1,61
76,4,5,2,4,4,5,2,2,2,4,1,64
76,5,5,3,5,1,4,4,5,2,4,1,36
76,2,5,1,4,5,1,4,2,1,4,1,61
76,5,5,1,5,2,4,3,3,1,5,1,79
76,4,5,1,5,5,5,1,3,1,5,1,22
76,4,5,1,5,4,2,4,5,1,4,1,54
76,4,5,1,5,5,5,2,4,1,5,1,76
76,2,5,2,2,4,2,2,5,1,4,1,84
76,2,5,1,5,2,4,1,5,1,5,1,62
76,4,4,4,4,4,4,2,4,2,4,1,26
76,5,5,1,5,3,5,2,2,4,5,1,54
76,4,5,1,3,4,5,3,4,1,4,1,63
76,4,5,1,5,3,5,2,4,1,5,1,33
76,3,5,1,5,3,5,2,4,2,5,1,61
76,3,5,1,4,3,5,2,4,2,3,1,30
76,3,5,1,4,5,5,1,4,4,4,1,36
76,4,5,4,1,2,5,4,1,1,1,1,19
76,4,5,1,3,2,4,2,2,3,3,1,62
76,4,5,5,4,1,5,1,4,5,5,1,22
76,3,5,3,2,3,5,4,4,4,4,1,25
76,5,5,1,2,5,-1,3,-1,5,2,1,82
76,1,5,5,5,4,5,2,-1,5,5,1,24
76,2,4,4,5,5,5,3,-1,5,4,1,49
76,2,5,-1,4,4,4,4,5,4,5,1,24
76,4,4,2,4,4,4,4,4,5,4,1,69
76,5,5,2,4,2,5,2,3,3,3,1,49
76,5,3,2,5,3,4,5,2,4,3,1,63
76,4,3,4,3,2,5,3,5,3,2,1,26
76,3,5,3,3,1,4,2,2,3,1,1,29
76,3,3,3,3,4,3,4,3,3,3,1,43
76,3,2,3,3,3,2,3,2,4,3,1,37
76,4,3,2,4,3,3,3,3,3,3,1,49
76,3,3,2,3,3,4,3,3,2,3,1,30
76,4,5,4,1,4,5,1,5,5,5,1,51
76,5,5,1,4,5,1,2,3,1,4,1,48
76,4,5,1,3,4,5,4,5,5,1,1,20
76,3,4,2,2,2,4,4,4,3,2,1,34
76,1,1,1,5,3,5,4,3,1,5,1,61
76,2,5,1,4,4,4,3,4,2,5,1,87
76,4,5,1,5,4,5,3,4,2,5,1,45
76,1,5,3,4,2,5,4,5,4,5,1,35
76,2,5,2,2,4,5,3,4,4,5,1,20
76,2,5,2,4,2,4,2,3,2,4,1,35
76,4,4,4,4,3,4,4,4,3,4,1,67
76,3,2,1,2,4,4,4,2,4,4,1,54
76,1,4,4,4,4,5,2,2,4,5,1,31
76,1,5,3,5,5,5,1,3,1,5,1,27
76,2,5,3,5,2,5,1,2,1,5,1,22
76,4,5,2,2,5,5,2,4,5,2,1,33
76,5,5,1,5,4,2,2,4,3,3,1,33
76,5,5,2,5,4,5,4,4,4,4,1,42
76,5,5,1,2,5,5,1,5,5,5,1,44
76,5,5,1,5,5,5,1,5,5,5,1,37
76,4,5,1,3,2,4,2,4,4,4,1,39
76,4,5,1,5,4,4,1,2,4,4,1,54
76,5,5,5,5,1,5,4,-1,4,5,1,19
76,5,2,2,3,-1,3,4,-1,5,-1,1,83
76,4,5,3,5,2,4,-1,-1,4,-1,1,42
76,-1,4,1,3,3,4,5,5,3,3,1,43
76,1,5,1,3,3,3,3,3,3,3,1,18
76,2,4,2,5,5,5,2,3,2,2,1,25
76,4,4,1,3,3,4,3,3,3,3,1,49
76,4,5,5,5,4,1,2,4,5,5,1,71
76,3,3,3,4,1,5,3,3,2,1,1,27
76,4,4,4,2,3,2,4,1,4,4,1,62
76,5,5,1,5,2,2,2,5,1,5,1,58
76,5,5,5,2,4,2,4,2,5,4,1,54
76,5,5,1,1,2,4,3,3,2,3,1,52
76,3,5,1,4,1,2,4,2,3,3,1,54
76,4,5,2,5,2,2,3,2,1,2,1,56
76,2,5,2,4,1,1,5,3,4,3,1,67
76,3,5,1,5,1,3,5,3,1,1,1,71
76,5,5,1,5,4,5,1,2,2,2,1,58
76,5,5,1,5,1,5,2,5,3,5,1,63
76,5,5,4,5,4,4,3,3,2,5,1,26
76,3,5,1,5,5,2,5,5,5,2,1,79
76,2,5,3,2,4,5,4,5,5,5,1,37
76,3,1,2,2,1,5,3,4,4,4,1,37
76,5,5,2,1,2,5,1,3,4,4,1,30
76,5,5,1,2,4,5,3,-2,5,4,1,67
76,2,5,4,4,4,5,2,5,5,4,1,53
76,4,5,2,5,5,4,3,4,4,4,1,66
76,4,5,4,2,2,2,2,5,5,5,2,28
76,2,5,1,4,2,5,4,4,5,2,2,22
76,1,5,4,1,5,5,5,3,5,5,2,21
76,2,4,2,3,2,4,4,3,4,4,2,18
76,5,3,3,4,3,4,3,3,5,1,2,57
76,5,3,3,5,3,4,3,3,4,5,2,40
76,5,4,4,4,3,4,4,3,3,4,2,45
76,4,2,4,3,3,2,3,3,2,2,2,30
76,-2,4,3,3,4,3,2,2,4,3,2,18
76,4,5,1,5,4,4,4,4,5,4,2,28
76,-1,2,2,5,2,4,1,4,2,2,2,56
76,3,2,3,2,5,3,2,3,1,3,2,34
76,4,2,4,3,4,3,2,4,2,2,2,20
76,1,2,1,3,5,5,4,4,2,4,2,43
76,5,5,1,5,5,5,3,3,2,4,2,19
76,5,5,1,5,1,2,1,4,1,4,2,38
76,5,5,1,3,1,5,1,2,5,1,2,36
76,5,5,4,5,3,5,1,5,5,2,2,22
76,5,5,1,5,5,5,3,5,1,5,2,46
76,4,4,2,5,5,-2,-1,-1,-1,-1,2,24
76,5,5,1,3,1,5,5,5,1,5,2,38
76,5,5,1,5,5,5,3,5,5,5,2,50
76,5,5,1,5,1,1,1,5,1,1,2,75
76,5,5,1,5,3,5,1,5,5,5,2,57
76,5,5,1,1,3,2,5,3,5,5,2,36
76,5,5,1,5,5,5,1,5,1,5,2,50
76,5,5,1,5,3,5,4,5,1,5,2,36
76,4,5,1,4,4,4,2,4,2,4,2,42
76,4,4,1,2,3,4,1,2,2,3,2,35
76,2,4,1,4,4,4,2,2,2,4,2,47
76,5,5,1,4,4,5,1,5,1,5,2,36
76,4,5,1,2,3,4,4,4,4,4,2,41
76,4,4,2,4,5,4,1,4,2,2,2,37
76,4,4,1,4,2,2,2,2,4,4,2,26
76,4,5,1,1,5,5,5,3,5,5,2,38
76,1,4,1,5,5,5,1,3,1,4,2,66
76,1,5,3,4,5,5,3,1,1,5,2,54
76,5,5,3,5,3,1,5,5,1,1,2,34
76,3,5,1,1,4,4,4,5,5,5,2,52
76,5,5,1,5,1,5,1,5,4,1,2,65
76,2,5,2,4,2,5,4,2,4,5,2,18
76,5,5,2,4,1,5,4,5,2,5,2,23
76,5,5,1,4,4,4,2,4,1,5,2,51
76,5,5,1,2,2,2,2,2,4,5,2,26
76,5,5,1,4,4,4,4,5,5,4,2,48
76,2,5,2,4,1,4,4,4,4,4,2,29
76,4,4,1,5,2,5,4,4,4,5,2,34
76,5,5,1,5,5,3,3,4,4,3,2,47
76,5,5,1,5,4,5,2,4,2,2,2,32
76,4,5,2,4,5,4,2,2,4,2,2,41
76,4,5,2,4,5,4,2,2,2,2,2,29
76,4,5,1,5,4,4,2,2,2,4,2,22
76,4,5,1,5,1,4,4,4,4,4,2,44
76,5,5,2,5,5,5,1,5,1,1,2,28
76,5,5,1,4,4,5,3,2,1,2,2,47
76,5,5,1,1,5,5,1,1,5,5,2,30
76,5,5,1,1,2,5,4,4,1,5,2,24
76,5,5,1,5,5,4,1,2,1,5,2,89
76,5,4,1,1,5,5,1,2,5,4,2,38
76,2,5,4,-2,4,4,2,4,2,2,2,80
76,5,5,1,5,1,5,4,5,1,5,2,31
76,5,5,1,5,5,2,2,3,1,3,2,69
76,5,5,4,5,-2,5,1,5,5,5,2,37
76,4,5,1,4,4,4,4,4,2,4,2,69
76,5,5,3,4,5,4,5,5,1,3,2,28
76,4,5,1,4,2,5,3,5,2,4,2,41
76,5,5,1,5,4,4,1,5,3,2,2,35
76,5,5,1,1,5,5,3,4,5,5,2,35
76,4,5,1,5,2,2,2,4,1,4,2,37
76,5,5,1,5,4,4,2,2,1,2,2,39
76,5,5,1,5,1,5,4,4,2,4,2,38
76,3,5,1,4,4,4,4,4,2,4,2,74
76,5,5,1,2,3,4,2,2,5,4,2,50
76,5,5,1,5,5,5,5,5,5,5,2,42
76,5,5,2,5,1,5,1,5,5,1,2,33
76,5,5,2,2,5,5,1,5,1,4,2,20
76,1,5,4,2,2,2,1,5,5,5,2,24
76,5,5,1,2,2,4,1,4,5,5,2,18
76,4,4,4,4,2,5,4,4,4,4,2,21
76,5,5,1,5,5,3,1,5,1,5,2,56
76,5,5,1,2,1,4,2,4,5,5,2,31
76,4,5,1,1,4,5,5,5,5,5,2,32
76,5,5,2,1,5,5,2,5,2,5,2,49
76,5,5,1,5,1,5,5,5,1,5,2,71
76,1,5,1,5,3,5,1,5,1,3,2,64
76,4,5,1,3,3,4,5,5,1,5,2,24
76,2,5,1,5,2,5,4,5,5,5,2,44
76,4,5,1,5,4,5,5,5,1,5,2,50
76,3,4,5,5,1,4,5,3,3,2,2,18
76,5,5,5,4,1,2,1,2,4,4,2,24
76,5,5,1,5,2,4,3,5,1,3,2,50
76,5,5,1,4,3,4,2,3,5,1,2,40
76,5,5,1,5,1,5,1,2,5,4,2,39
76,5,1,1,5,5,5,1,5,1,5,2,49
76,5,5,1,5,3,3,3,3,1,-2,2,46
76,5,5,1,3,3,5,4,5,5,5,2,50
76,2,5,1,5,1,5,1,5,1,1,2,49
76,4,5,1,5,4,2,1,1,1,1,2,31
76,5,5,1,3,3,3,1,5,2,2,2,33
76,5,5,1,4,2,5,2,2,2,4,2,57
76,4,5,1,4,4,5,5,2,5,5,2,34
76,4,4,1,4,2,4,5,4,5,5,2,20
76,1,5,1,3,4,5,4,4,4,5,2,36
76,4,4,1,4,2,3,2,3,3,4,2,18
76,5,5,1,5,1,4,1,5,1,2,2,65
76,4,5,1,4,2,4,4,2,2,5,2,57
76,5,5,1,4,5,2,4,5,2,5,2,63
76,5,5,4,1,5,1,2,1,2,3,2,70
76,5,5,1,5,5,5,1,5,1,5,2,49
76,2,5,1,5,4,5,1,5,2,4,2,40
76,4,5,1,4,2,5,2,2,4,5,2,40
76,5,5,1,5,5,5,5,5,5,5,2,61
76,4,5,1,3,4,5,2,4,1,1,2,19
76,5,5,1,4,2,1,1,4,4,2,2,59
76,4,5,1,5,2,5,2,2,1,2,2,41
76,5,5,2,5,2,5,2,2,4,3,2,30
76,3,5,3,4,2,3,3,3,5,3,2,33
76,3,5,1,5,3,4,3,3,1,3,2,36
76,5,5,1,5,2,5,4,4,2,3,2,22
76,4,4,3,3,3,3,3,3,3,3,2,27
76,5,5,4,5,4,5,4,5,1,4,2,18
76,5,5,1,4,-1,4,4,4,4,-1,2,58
76,5,5,5,5,5,5,4,5,5,-1,2,23
76,5,5,1,5,-1,4,4,4,1,2,2,21
76,3,5,1,4,5,5,3,3,1,3,2,81
76,3,3,2,4,4,4,3,3,3,3,2,46
76,5,5,1,4,-1,4,4,5,4,4,2,39
76,5,5,1,5,-1,4,4,4,1,4,2,58
76,5,5,1,4,-1,4,4,4,1,4,2,30
76,4,4,1,-1,-1,2,2,2,2,2,2,44
76,4,4,1,4,-1,2,1,4,5,4,2,51
76,2,5,1,1,4,5,1,1,5,1,2,29
76,5,5,1,4,5,4,3,3,1,3,2,21
76,3,5,1,5,3,4,3,4,5,3,2,49
76,4,5,1,4,3,3,3,3,5,3,2,63
76,5,5,4,5,-1,4,4,4,2,2,2,53
76,2,4,5,4,-1,4,5,3,1,3,2,18
76,4,1,1,4,4,4,3,3,2,3,2,49
76,1,5,1,2,2,5,3,3,5,3,2,40
76,4,5,1,5,3,5,3,3,1,3,2,35
76,3,5,1,3,3,3,3,3,3,3,2,62
76,3,5,1,3,3,4,3,3,4,3,2,42
76,4,5,1,3,3,3,3,3,2,2,2,59
76,4,4,1,4,4,3,2,2,4,2,2,73
76,3,5,1,4,3,4,2,2,4,3,2,53
76,4,5,1,5,2,3,2,2,5,2,2,38
76,5,5,1,4,4,4,2,2,2,2,2,46
76,4,5,5,4,2,5,4,4,5,3,2,23
76,4,5,1,4,4,4,2,2,2,2,2,58
76,4,5,1,5,2,4,2,2,2,2,2,60
76,4,5,1,4,5,4,2,2,1,2,2,25
76,4,5,1,4,3,4,2,2,1,3,2,30
76,5,5,4,2,-1,2,4,5,5,3,2,50
76,5,5,1,5,-1,2,2,4,1,3,2,26
76,4,4,1,5,5,4,4,4,1,4,2,39
76,5,4,2,5,-1,4,4,3,1,4,2,39
76,4,5,2,4,-1,3,3,5,4,4,2,21
76,5,4,3,2,-1,4,4,5,5,4,2,20
76,5,5,1,4,-1,4,4,4,5,3,2,45
76,5,5,2,5,-1,4,4,4,1,4,2,41
76,5,5,3,5,-1,4,3,5,1,4,2,22
76,5,5,2,5,-1,4,4,4,1,3,2,20
76,5,5,2,4,-1,4,4,4,4,4,2,56
76,5,5,2,5,4,4,4,4,1,4,2,48
76,4,4,2,5,-1,5,4,4,4,4,2,50
76,4,5,1,5,4,5,4,4,5,4,2,34
76,5,5,2,5,-1,4,4,4,4,4,2,54
76,3,5,1,3,1,5,3,3,2,3,2,29
76,4,1,3,4,4,5,1,5,3,3,2,29
76,3,4,2,5,5,3,3,3,4,3,2,48
76,4,4,3,5,3,4,2,4,5,5,2,18
76,4,5,1,4,-1,3,2,4,4,-1,2,34
76,5,5,1,4,3,4,4,5,5,5,2,18
76,1,4,1,4,-1,4,2,4,5,-1,2,59
76,4,5,1,4,5,4,4,4,5,4,2,31
76,4,4,1,5,-1,3,2,4,5,-1,2,20
76,1,5,1,5,4,3,3,3,3,3,2,49
76,4,5,1,5,3,3,3,3,5,4,2,36
76,2,3,1,3,4,1,4,4,5,5,2,24
76,4,5,2,4,3,3,3,3,2,3,2,25
76,3,5,1,3,3,3,3,3,3,3,2,45
76,5,5,1,5,-1,4,2,5,4,4,2,77
76,4,5,1,5,5,5,1,4,4,1,2,45
76,5,5,1,5,4,5,1,5,2,4,2,21
76,4,4,1,5,4,5,1,5,1,4,2,29
76,4,4,4,4,5,5,4,2,5,5,2,22
76,1,5,4,5,2,4,4,3,1,5,2,29
76,5,5,1,3,2,3,2,2,1,3,2,68
76,2,5,4,1,1,5,5,5,5,5,2,61
76,1,5,5,1,1,5,1,1,5,5,2,25
76,1,5,1,5,1,5,1,5,1,5,2,60
76,5,5,2,4,2,4,1,5,1,3,2,63
76,2,5,4,2,2,2,5,3,5,2,2,29
76,4,5,1,5,5,5,2,5,1,5,2,55
76,2,5,1,5,1,5,5,4,1,5,2,72
76,2,5,4,5,2,5,3,5,1,1,2,60
76,4,5,4,4,3,4,4,5,1,5,2,23
76,4,5,3,2,2,3,3,2,4,5,2,28
76,5,5,1,5,4,3,1,5,1,5,2,47
76,5,5,2,4,4,5,1,4,2,4,2,46
76,5,5,1,4,4,4,4,5,1,1,2,34
76,1,5,2,2,1,5,2,1,2,2,2,37
76,4,4,4,4,2,4,3,2,4,3,2,61
76,4,5,1,2,3,2,4,5,5,5,2,66
76,5,5,1,4,3,5,2,5,5,4,2,37
76,4,4,3,4,4,4,3,2,2,2,2,30
76,5,5,1,4,3,4,2,3,4,4,2,79
76,5,5,1,5,4,4,1,4,2,4,2,43
76,3,5,4,3,2,5,4,3,5,3,2,39
76,2,2,2,5,4,4,4,4,4,4,2,55
76,4,5,1,4,4,4,4,4,4,4,2,57
76,4,4,1,4,2,4,3,3,2,4,2,61
76,2,5,2,2,2,5,5,2,4,5,2,29
76,5,5,2,2,2,5,1,4,2,4,2,46
76,4,5,2,4,2,4,3,3,4,3,2,50
76,4,4,2,2,2,4,4,5,5,4,2,26
76,3,4,1,4,4,4,3,5,2,5,2,25
76,2,5,1,5,1,5,1,5,1,5,2,66
76,4,5,1,5,4,5,1,4,1,4,2,47
76,5,4,1,4,5,2,1,1,2,5,2,30
76,5,5,1,5,1,3,1,1,1,5,2,39
76,5,5,1,4,5,1,2,1,2,1,2,23
76,1,5,4,5,5,5,1,4,4,5,2,32
76,5,5,1,4,5,5,1,5,5,2,2,34
76,4,5,1,4,1,4,5,4,5,4,2,71
76,5,5,1,4,1,4,-1,5,5,-1,2,46
76,5,5,1,4,1,1,1,5,1,4,2,32
76,4,4,4,5,-1,2,5,4,4,4,2,34
76,5,5,1,1,5,5,1,1,5,1,2,29
76,5,5,1,5,5,2,1,5,5,2,2,53
76,4,4,1,2,5,5,2,2,1,2,2,42
76,5,5,4,4,4,1,4,3,4,4,2,18
76,4,5,1,5,4,4,1,5,2,2,2,62
76,4,5,1,1,2,4,5,5,5,2,2,38
76,5,5,1,4,4,4,1,4,2,1,2,60
76,5,5,1,4,5,2,1,4,1,4,2,68
76,4,5,1,5,4,4,2,5,1,5,2,32
76,5,5,5,2,2,4,5,1,2,1,2,68
76,5,5,1,5,2,1,1,5,1,5,2,42
76,5,5,1,5,5,4,5,2,5,4,2,53
76,4,5,1,4,1,5,2,4,2,4,2,42
76,4,5,1,5,2,5,4,4,2,4,2,44
76,5,5,4,4,1,5,2,1,5,5,2,28
76,4,5,2,1,1,4,2,5,5,2,2,45
76,5,5,2,1,5,1,4,5,5,5,2,44
76,5,5,1,4,5,1,-1,1,1,2,2,63
76,4,5,1,4,2,4,2,2,2,4,2,35
76,4,5,4,4,4,4,2,4,4,2,2,33
76,4,5,2,4,2,2,5,4,2,4,2,29
76,2,4,2,4,4,4,2,4,4,2,2,32
76,4,5,2,4,4,5,4,4,4,4,2,28
76,4,4,2,2,4,4,2,3,3,4,2,60
76,2,5,2,4,2,5,4,4,4,4,2,44
76,5,4,1,4,4,5,1,4,4,-1,2,28
76,5,4,5,2,1,5,1,4,2,4,2,28
76,5,5,1,5,4,4,1,4,1,2,2,57
76,1,5,4,5,4,5,5,4,5,4,2,33
76,5,5,5,3,4,5,5,5,5,5,2,29
76,5,5,1,4,4,5,5,4,4,2,2,41
76,5,5,1,5,5,2,4,4,1,5,2,70
76,5,5,1,1,1,4,4,4,5,2,2,25
76,4,4,2,4,4,4,2,2,4,4,2,63
76,4,5,2,4,4,4,4,5,2,4,2,64
76,4,5,2,4,4,4,4,5,2,4,2,75
76,4,5,4,4,2,4,4,2,4,4,2,28
76,2,5,2,4,4,5,4,4,4,4,2,62
76,5,5,2,4,4,1,4,5,2,4,2,45
76,4,5,2,5,2,2,2,4,2,4,2,41
76,5,5,2,4,4,2,2,5,2,4,2,32
76,3,5,2,1,4,4,4,4,4,4,2,55
76,5,5,2,4,4,4,4,4,4,4,2,30
76,2,4,4,1,5,5,4,3,5,5,2,24
76,5,5,4,4,5,2,4,2,4,4,2,58
76,5,5,4,4,5,4,2,1,5,2,2,31
76,4,4,2,4,1,5,1,5,1,5,2,31
76,5,5,1,5,4,5,4,4,1,1,2,44
76,2,5,4,5,1,5,4,4,2,5,2,31
76,4,5,2,2,2,4,4,2,5,2,2,30
76,4,5,1,5,4,4,4,2,2,2,2,27
76,4,4,5,4,5,4,5,5,5,4,2,32
76,3,3,3,3,4,1,1,4,3,4,2,27
76,1,5,4,3,2,5,2,1,2,5,2,25
76,4,5,4,5,5,2,2,5,2,2,2,63
76,3,5,2,4,2,4,4,5,5,4,2,48
76,4,4,4,4,1,4,4,5,5,3,2,92
76,4,5,2,4,3,4,4,4,2,4,2,36
76,3,5,1,3,3,4,3,2,5,3,2,28
76,3,5,2,5,3,4,3,3,1,3,2,20
76,3,5,5,2,3,5,3,4,5,3,2,22
76,3,5,1,3,3,4,3,4,2,3,2,30
76,4,5,1,2,4,2,3,3,5,3,2,25
76,4,5,1,3,3,2,3,4,3,3,2,45
76,4,5,1,4,2,5,3,4,1,3,2,36
76,5,5,1,5,2,2,1,3,1,3,2,78
76,4,5,1,3,4,5,3,5,4,3,2,26
76,4,3,1,1,5,3,4,5,5,4,2,53
76,4,4,3,4,-2,5,3,4,3,5,2,24
76,2,1,1,5,3,5,4,2,2,2,2,20
76,4,5,2,5,5,2,2,4,4,1,2,66
76,5,5,1,5,4,4,4,4,4,1,2,76
76,4,5,1,5,4,4,3,4,4,4,2,39
76,5,5,1,2,4,4,5,5,5,5,2,49
76,4,5,1,4,4,4,3,2,1,3,2,93
76,5,5,1,2,2,5,5,1,4,5,2,46
76,4,5,4,2,2,4,4,1,5,4,2,47
76,5,4,1,5,3,4,4,5,5,1,2,52
76,5,5,1,5,4,5,4,5,2,3,2,48
76,2,5,1,4,4,5,4,5,1,3,2,60
76,4,4,3,4,1,4,4,4,4,4,2,52
76,4,5,5,5,1,5,1,1,1,5,2,33
76,1,5,1,4,3,4,1,3,1,2,2,67
76,5,5,1,5,5,5,1,5,1,5,2,55
76,5,5,1,4,4,4,1,3,3,4,2,82
76,4,5,1,4,4,4,3,-2,2,2,2,74
76,4,4,3,1,5,2,2,2,1,5,2,58
76,5,4,2,1,1,1,5,5,5,4,2,50
76,4,5,1,5,5,2,2,3,2,2,2,79
76,2,5,1,2,3,4,2,2,4,2,2,35
76,5,5,1,5,5,2,3,5,1,4,2,47
76,5,5,1,5,5,4,4,5,5,5,2,63
76,5,5,1,2,4,5,2,2,1,5,2,52
76,5,5,1,1,5,5,5,5,5,5,2,30
76,5,5,1,5,5,5,4,4,2,3,2,51
76,2,5,1,3,4,5,2,4,2,3,2,54
76,2,5,1,2,3,5,1,5,2,1,2,25
76,5,5,1,5,5,4,3,5,1,-1,2,66
76,4,5,1,5,4,4,2,5,1,4,2,34
76,1,5,1,4,3,5,2,4,2,3,2,25
76,5,5,1,5,4,4,2,5,1,3,2,46
76,4,5,1,4,3,4,3,3,3,2,2,60
76,5,4,2,1,3,3,3,3,4,2,2,43
76,5,-1,2,5,3,5,3,3,1,3,2,54
76,5,5,4,4,3,4,4,5,5,5,2,23
76,2,5,1,1,5,5,4,4,5,5,2,37
76,5,5,1,2,2,4,4,2,1,2,2,50
76,4,5,2,5,4,5,1,4,1,2,2,41
